LID,Glottocode,Language,MarkerID,MarkerLabel,MarkerExemplar,MarkerForm,MarkerClausalDomain,MarkerMorphemeType,MarkerIsGrammaticalWord,MarkerIsPersonPortmanteau,MarkerHostRestriction,MarkerIsHostRestricted,MarkerFusion,MarkerFusionBinned6,MarkerFusionIsIsolating,MarkerFusionIsNonlinear,MarkerFusionIsReduplicative,MarkerFusionIsTonal,MarkerIsFlexive,MarkerHasLexicalFlexivity,MarkerStemFlexivity,MarkerFormativeFlexivity,MarkerLocus,MarkerLocusBinned6,MarkerLocusBinned5,MarkerPosition,MarkerPositionBinned4,MarkerPositionBinned5,MarkerHasPreposedExponent,MarkerHasPreposedDefaultExponent,MarkerHasPostposedExponent,MarkerHasMultipleExponents,MarkerHasMultipleDefaultExponents,MarkerBehavior,MarkerBehaviorBinned4,MarkerBehaviorIsSpreading,MarkerPlacement,MarkerSource,MarkerSlot,MarkerIsInOppositionToZero,MarkerHostCategory,MarkerHostProjectionType,MarkerHostSyntacticDomain,MarkerHostClausalDomain,MarkerExpressedMicrorelation,MarkerExpressedMacrorelation,MarkerExpressedCategoriesCount,MarkerExpressesMultipleCategories,MarkerExpressedCategory,MarkerExpressedMacrocategory
3092,bent1238,Dogon (Ben Tey),4623,S/A-AGR,,-bɔ́ and allomorphs 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3093,bond1248,Dogon (Najamba),4625,NOM,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,,,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
3093,bond1248,Dogon (Najamba),4626,S/A-AGR,,-m 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3093,bond1248,Dogon (Najamba),4626,S/A-AGR,,-m 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3093,bond1248,Dogon (Najamba),4626,S/A-AGR,,-m 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3093,bond1248,Dogon (Najamba),4627,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3093,bond1248,Dogon (Najamba),4627,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3093,bond1248,Dogon (Najamba),4627,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3093,bond1248,Dogon (Najamba),4628,S/A-AGR,,-ɔ:/-o: 2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3093,bond1248,Dogon (Najamba),4628,S/A-AGR,,-ɔ:/-o: 2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3093,bond1248,Dogon (Najamba),4628,S/A-AGR,,-ɔ:/-o: 2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3093,bond1248,Dogon (Najamba),4629,S/A-AGR,,-y 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3093,bond1248,Dogon (Najamba),4629,S/A-AGR,,-y 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3093,bond1248,Dogon (Najamba),4629,S/A-AGR,,-y 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3093,bond1248,Dogon (Najamba),4630,S/A-AGR,,-ɛ:/e: 2pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3093,bond1248,Dogon (Najamba),4630,S/A-AGR,,-ɛ:/e: 2pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3093,bond1248,Dogon (Najamba),4630,S/A-AGR,,-ɛ:/e: 2pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3093,bond1248,Dogon (Najamba),4631,S/A-AGR,,-a/-ɛ 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3093,bond1248,Dogon (Najamba),4631,S/A-AGR,,-a/-ɛ 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3093,bond1248,Dogon (Najamba),4631,S/A-AGR,,-a/-ɛ 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3096,nang1261,Dogon (Nanga),4632,NOM,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,,,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
3096,nang1261,Dogon (Nanga),4633,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3096,nang1261,Dogon (Nanga),4633,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3096,nang1261,Dogon (Nanga),4633,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3096,nang1261,Dogon (Nanga),4634,S/A-AGR,,-y 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3096,nang1261,Dogon (Nanga),4634,S/A-AGR,,-y 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3096,nang1261,Dogon (Nanga),4634,S/A-AGR,,-y 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3096,nang1261,Dogon (Nanga),4635,S/A-AGR,,-y: 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3096,nang1261,Dogon (Nanga),4635,S/A-AGR,,-y: 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3096,nang1261,Dogon (Nanga),4635,S/A-AGR,,-y: 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3096,nang1261,Dogon (Nanga),4636,S/A-AGR,,-w 2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3096,nang1261,Dogon (Nanga),4636,S/A-AGR,,-w 2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3096,nang1261,Dogon (Nanga),4636,S/A-AGR,,-w 2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3096,nang1261,Dogon (Nanga),4637,S/A-AGR,,-w: 2pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3096,nang1261,Dogon (Nanga),4637,S/A-AGR,,-w: 2pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3096,nang1261,Dogon (Nanga),4637,S/A-AGR,,-w: 2pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3096,nang1261,Dogon (Nanga),4638,S/A-AGR,,-ɛ: 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3096,nang1261,Dogon (Nanga),4638,S/A-AGR,,-ɛ: 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3096,nang1261,Dogon (Nanga),4638,S/A-AGR,,-ɛ: 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,2,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3095,tene1248,Dogon (Togo Kan),4639,S/A-AGR,,only for plural,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,2,TRUE,Role,role
3095,tene1248,Dogon (Togo Kan),4639,S/A-AGR,,only for plural,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,2,TRUE,Number,number
3095,tene1248,Dogon (Togo Kan),4640,NOM,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,FALSE,FALSE,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
3095,tene1248,Dogon (Togo Kan),4641,DAT,,ni,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
3095,tene1248,Dogon (Togo Kan),4642,DAT,,ɛ̀ ~  è	-sɛ̂ⁿ,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
3095,tene1248,Dogon (Togo Kan),4643,S/A-AGR,,plural agreement different forms depending on the TAM category,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Role,role
3095,tene1248,Dogon (Togo Kan),4643,S/A-AGR,,plural agreement different forms depending on the TAM category,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
3095,tene1248,Dogon (Togo Kan),4644,ACC,,1sg acc pronoun ma,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,,,,,,,,,,,,,assign,,,N,terminal,nominal,argument,,,2,TRUE,Role,role
3095,tene1248,Dogon (Togo Kan),4644,ACC,,1sg acc pronoun ma,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,,,,,,,,,,,,,assign,,,N,terminal,nominal,argument,,,2,TRUE,Person,person
2548,teso1249,Teso,4645,O-AGR,,k- ‘1/2P’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-2,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
2548,teso1249,Teso,4645,O-AGR,,k- ‘1/2P’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-2,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
3028,tila1239,Otomi (Tilapa),4646,NOM,,zero,argument,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,FALSE,FALSE,,,,,,,,assign,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
3028,tila1239,Otomi (Tilapa),4647,S/A-AGR,,various prefixes fused with TAM,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,2,TRUE,Role,role
3028,tila1239,Otomi (Tilapa),4647,S/A-AGR,,various prefixes fused with TAM,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,2,TRUE,Person,person
3099,esta1236,Otomi (Estado de México),4648,NOM,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,FALSE,FALSE,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
3099,esta1236,Otomi (Estado de México),4649,S/A-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,2,TRUE,Person,person
3099,esta1236,Otomi (Estado de México),4649,S/A-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,2,TRUE,Role,role
201,nana1257,Nanai,4650,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
201,nana1257,Nanai,4650,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
201,nana1257,Nanai,4650,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
201,nana1257,Nanai,4651,S/A-AGR,,-mb’i ‘1sS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
201,nana1257,Nanai,4651,S/A-AGR,,-mb’i ‘1sS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
201,nana1257,Nanai,4651,S/A-AGR,,-mb’i ‘1sS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
201,nana1257,Nanai,4652,S/A-AGR,,-ci ‘2sS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
201,nana1257,Nanai,4652,S/A-AGR,,-ci ‘2sS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
201,nana1257,Nanai,4652,S/A-AGR,,-ci ‘2sS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
201,nana1257,Nanai,4653,S/A-AGR,,-fu ‘1pS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
201,nana1257,Nanai,4653,S/A-AGR,,-fu ‘1pS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
201,nana1257,Nanai,4653,S/A-AGR,,-fu ‘1pS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
201,nana1257,Nanai,4654,S/A-AGR,,-su ‘2pS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
201,nana1257,Nanai,4654,S/A-AGR,,-su ‘2pS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
201,nana1257,Nanai,4654,S/A-AGR,,-su ‘2pS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
201,nana1257,Nanai,4655,S/A-AGR,,-le/-la ‘3pS/A’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
