LID,Glottocode,Language,SelectorID,MarkerID,SelectorType,SelectorLabel,ReferentialCondition,CoargumentAtr,CoargumentP,PredicateClassID,MarkerSlot,ClauseRankCondition,CategoryCondition,SyntacticDomainCondition,PolarityCondition,SelectedRoles
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,353,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,354,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,354,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,355,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,355,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,683,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,784,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,785,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,790,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,791,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,792,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,794,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,795,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,796,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,797,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,799,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,800,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,802,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,802,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,803,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,803,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,804,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,804,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,805,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,805,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,806,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,806,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,809,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,809,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,812,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3plPro,,,812,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,1,,main,,,,S
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,2,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,2,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,3,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,3,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,35,,main,,,,S
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,91,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,92,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,94,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,104,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,104,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,210,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,210,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,210,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,353,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,353,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,354,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,354,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,355,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,355,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,683,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,784,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,785,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,790,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,791,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,792,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,794,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,795,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,796,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,797,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,799,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,800,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,802,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,802,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,803,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,803,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,804,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,804,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,805,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,805,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,806,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,806,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,809,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,809,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,812,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-fem87,,,812,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,1,,main,,,,S
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,2,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,3,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,91,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,92,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,94,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,104,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,210,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,353,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,354,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,355,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,784,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,785,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,790,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,791,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,792,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,794,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,795,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,796,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,797,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,799,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,800,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,802,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,803,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,804,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,805,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,806,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,809,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-masc87,,,812,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,1,,main,,,,S
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,2,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,2,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,3,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,3,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,35,,main,,,,S
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,91,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,92,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,94,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,104,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,104,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,210,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,210,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,210,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,353,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,353,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,354,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,354,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,355,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,355,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,683,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,784,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,785,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,790,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,791,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,792,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,794,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,795,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,796,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,797,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,799,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,800,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,802,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,802,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,803,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,803,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,804,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,804,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,805,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,805,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,806,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,806,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,809,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,809,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,812,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,3sgPro-neut87,,,812,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,1,,main,,,,S
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,2,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,2,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,3,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,3,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,35,,main,,,,S
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,91,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,92,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,94,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,104,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,104,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,210,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,210,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,210,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,353,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,353,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,354,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,354,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,355,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,355,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,683,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,784,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,785,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,790,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,791,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,792,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,794,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,795,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,796,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,797,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,799,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,800,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,802,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,802,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,803,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,803,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,804,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,804,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,805,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,805,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,806,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,806,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,809,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,809,,main,,,,T
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,812,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-fem-sg87,,,812,,main,,,,G
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,1,,main,,,,S
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,2,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,3,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,91,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,92,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,94,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,104,,main,,,,P
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,210,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,353,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,354,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,355,,main,,,,Aditr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,784,,main,,,,Atr
87,stan1295,German,111,23,case marker or adposition,NOM case,N-masc-sg87,,,785,,main,,,,Atr
