ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source,LanguageAlternativeNames,Stock,StockAlternativeName,MacroQuasiStock,QuasiStock,MajorBranch,SubBranch,SubSubBranch,LowestSubBranch,Genesis,LocalRegion,IsNearProtoHomeland,Modality,Subsistence,OriginContinent,Continent,Area,Macrocontinent
1559,Kirma,,10.25,-4.83,cerm1238,cme,6030; 2946; 2966,Kirma,Gur,,Niger-Kordofanian,Niger-Congo,South Gur,,,,,,,,,Africa,Africa,African Savannah,Africa
1560,Gorowa,,-4.5,36.5,goro1270,gow,,Gorowa,Cushitic,,,Afroasiatic,Southern Cushitic,,,,,,,,,Africa,Africa,S Africa,Africa
1561,Gorontalo,,0.5,122,goro1259,gor,,Gorontalo,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,Gorontalo-Mongondic,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
1562,Soddo,,8.5,38.5,kist1241,gru,3551; 3550; 2970,Soddo,Semitic,,,Afroasiatic,West Semitic,Southern (West Semitic),Ethiopean,,,,,,,Africa,Africa,Greater Abyssinia,Africa
1563,Sign Language German,,52,11,germ1281,gsg,,"Deutsche Gebärdensprache,Sign Language German",Sign Language German,,,,,,,,,,,signed,,Eurasia,W and SW Eurasia,Europe,Eurasia
1564,Sign Language Greek,,38.5,22,gree1271,gss,,Sign Language Greek,Sign Language Greek,,,,,,,,,,,signed,,Eurasia,W and SW Eurasia,Europe,Eurasia
1565,Guató,,-17,-58,guat1253,gta,6762,"Guato,Guató",Guató,,,,,,,,,,,,hg,South America,S America,NE South America,Americas
1566,Guajajara,,-5,-46,guaj1255,gub,3680,Guajajara,Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
1567,Gurindji,,-17.67,130.67,guri1247,gue,2598,Gurindji,Pama-Nyungan,,,Macro-Pama-Nyungan,Southwestern Pama-Nyungan,Ngumbin,,,,,,,hg,Australia,Australia,N Australia,Pacific
1568,Guahibo,,5,-69,guah1255,guh,6268; 6152; 2776; 6182; 3069,Guahibo,Guahiboan,Guahiban,,,,,,,,,,,hg,South America,S America,NE South America,Americas
1569,Eastern Bolivian Guaraní,,-23.67,-64.33,east2555,gui,2599,"Eastern Bolivian Guaraní, Chiriguano, Aba, Ava, Ava-guarani, Avá-guaraní, Bolivian Guaraní, Camba, Chané",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,Andean,Americas
1570,Guambiano,,2.5,-76.67,guam1248,gum,,Guambiano,Barbacoan,,,Paesan-Barbacoan,,,,,,,,,,South America,S America,Andean,Americas
1571,Guayabero,,2.83,-72,guay1257,guo,,Guayabero,Guahiboan,Guahiban,,,,,,,,,,,not hg,South America,S America,NE South America,Americas
1572,Aché,,-25.25,-55.17,ache1246,guq,,"Guayakí, Guayaki, Aché",Tupian,,,,Tupi-Guaraní,,,,,,,,hg,South America,S America,SE South America,Americas
1573,Gurenne,,10.83,-0.92,fare1241,gur,6541; 6095; 6540,Gurenne,Gur,,Niger-Kordofanian,Niger-Congo,North Gur,,,,,,,,,Africa,Africa,African Savannah,Africa
1574,Gurma,,12.25,1,gour1243,gux,5377; 6546; 5397; 5851,Gurma,Gur,,Niger-Kordofanian,Niger-Congo,North Gur,,,,,,,,,Africa,Africa,African Savannah,Africa
1575,Gusii,,-0.75,34.83,gusi1247,guz,2412,Gusii,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1576,Guana,,-22,-58,guan1268,gva,,"Guana, Guaná, Cashquiha, Kaskiha, Enlhet",Mascoyan,,,,,,,,,,,,hg,South America,S America,SE South America,Americas
1577,Guanano,,0.83,-69.5,guan1269,gvc,13296,"Guanano, Anana, Kótedia, Kótirya, Uanana, Wanâna, Wanano, Kotirya",Tucánoan,,,,,,,,,,,,,South America,S America,NE South America,Americas
1578,Golin,,-6.33,144.75,goli1247,gvf,,Golin,Chimbu-Wahgi,,Trans New Guinea,East New Guinea Highlands,Chimbu,,,,,,,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
1579,Kuku-Yalanji,,-16,145,kuku1273,gvn,,Kuku-Yalanji,Pama-Nyungan,,,Macro-Pama-Nyungan,Paman,Northern Pama,,,,,,,hg,Australia,Australia,N Australia,Pacific
1580,Gavião,,-10.67,-62,gavi1246,gvo,6054; 2189,"Gavião, Digüt, Gavião do Rondônia, Ikõro",Tupian,,,,,,,,,,,,,South America,S America,NE South America,Americas
1581,Gumawana,,-9.25,150.83,guma1254,gvs,,"Gumawana, Gumasi",Austronesian,,,,Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip,,,,,,Eurasia,NG and Oceania,S New Guinea,Pacific
1582,Kalami,,35.5,72.5,kala1373,gwc,3212,Kalami,Indo-European,,,Indo-Uralic,Indo-Iranian,Indo-Aryan,Dardic (Northwestern Indo-Aryan),,,Himalaya,,,,Eurasia,S/SE Asia,Indic,Eurasia
1583,Dullay (Gollango),,5.5,37.25,gaww1239,gwd,,Dullay (Gollango),Cushitic,,,Afroasiatic,Eastern Cushitic,,,,,,,,,Africa,Africa,Greater Abyssinia,Africa
1584,Gunin,,-14.25,126.67,kwin1241,gww,,"Gunin, Kwini, Cuini, Gunin, Gwiini, Gwini, Kunan, Wunambal",Worrorran,,,,,,,,,,,,,Australia,Australia,N Australia,Pacific
1585,Guere,,6.67,-7.75,weso1238,gxx,2263,Guere,Kru,,Niger-Kordofanian,Niger-Congo,West Kru,,,,,,,,,Africa,Africa,African Savannah,Africa
1586,Gbaya Kara,,6,15,nort2775,gya,3099,"Gbaya Kara, Gbaya, Gbaya Nord-Ouest",Adamawa-Ubangi,,Niger-Kordofanian,Niger-Congo,,,,,,,,,,Africa,Africa,African Savannah,Africa
1587,Garus,,-4.95,145.67,garu1246,gyb,,Garus,Madang,,Trans New Guinea,,Croisilles,Mabuso,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
1588,Gayo,,4.5,97.5,gayo1244,gay,2820,Gayo,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1589,Gunya,,-26.5,146.5,guny1241,gyy,,Gunya,Pama-Nyungan,,,Macro-Pama-Nyungan,Maric,,,,,,,,hg,Australia,Australia,S Australia,Pacific
1590,Hawrami,,35.75,45.5,gura1251,hac,,Hawrami,Indo-European,,,Indo-Uralic,Indo-Iranian,Iranian,Northwest Iranian,,,,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
1592,Haida (Northern),,54,-132.5,nort2938,hdn,7206; 3442; 3987; 3988; 7238; 7239; 7178; 3218; 3448,"Haida (Northern), Masset Haida",Haida,,,,,,,,,,,,hg,North America,W N America,Alaska-Oregon,Americas
1593,Hakka,,25,116,hakk1236,hak,6987; 5261,Hakka,Sino-Tibetan,,,,Sinitic,Central Sinitic,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1594,Halang,,14.5,107.5,hala1252,hal,7098,Halang,Austroasiatic,,,,Eastern Mon-Khmer,Bahnaric,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1595,Harari,,9.25,42.17,hara1271,har,,Harari,Semitic,,,Afroasiatic,West Semitic,Southern (West Semitic),Ethiopean,,,,,,,Africa,Africa,Greater Abyssinia,Africa
1596,Haisla,,54,-128.75,hais1244,has,6399,Haisla,Wakashan,,,,Kwakiutlan (North Wakashan),,,,,,,,hg,North America,W N America,Alaska-Oregon,Americas
1597,Haitian Creole,,19,-72.5,hait1244,hat,3016; 6279; 2907; 2911; 5467; 3882; 5541; 2422; 6522; 2909; 3020; 3019; 6217; 2276; 3017; 2275,Haitian Creole,Haitian Creole,,,,,,,,creole,,,,,North America,C America,Mesoamerica,Americas
1598,Hawaiian Creole,,21.5,-158,hawa1247,hwc,2260; 3908; 2257; 7004; 2261; 3531; 2258; 3911; 2267,Hawaiian Creole,Hawaiian Creole,,,,,,,,creole,,,,,Pacific,NG and Oceania,Oceania,Pacific
1599,Haya,,-2,31.5,haya1250,hay,6351; 5610,Haya,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1600,Huichol,,22,-104,huic1243,hch,13261; 2993,Huichol,Uto-Aztecan,,,,Southern Uto-Aztecan,Sonoran,,,,,,,,North America,C America,Mesoamerica,Americas
1601,Hehe,,-8,36,hehe1240,heh,,Hehe,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1602,Heiltsuk,,52,-127.5,heil1246,hei,,Heiltsuk,Wakashan,,,,Kwakiutlan (North Wakashan),,,,,,,,hg,North America,W N America,Alaska-Oregon,Americas
1603,Hemba,,-6.25,27.17,hemb1242,hem,,"Hemba, Luba",Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1604,Herero,,-20.58,19,here1253,her,3173; 2389; 6765; 6134; 6295; 2787,Herero,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1605,Lamang,,11.25,13.58,lama1288,hia,,Lamang,Chadic,,,Afroasiatic,Biu-Mandara (Central Chadic),,,,,,,,,Africa,Africa,African Savannah,Africa
1606,Hidatsa,,47,-102.5,hida1246,hid,7240; 4065,Hidatsa,Siouan,,,,,,,,,,,,,North America,E N America,Basin and Plains,Americas
1607,Hiligaynon,,10.25,123,hili1240,hil,,Hiligaynon,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
1608,Hunde,,-1.17,28.83,hund1239,hke,5844; 5555,Hunde,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1609,Halia,,-5.25,154.67,hali1244,hla,,"Halia, Halia (Haku), Halia (Selau)",Austronesian,,,,Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso-Melanesian linkage,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
1610,Halbi,,21,81,halb1244,hlb,,Halbi,Indo-European,,,Indo-Uralic,Indo-Iranian,Indo-Aryan,,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
1611,Hmar,,24.17,93,hmar1241,hmr,3765,Hmar,Sino-Tibetan,,,,Kukish (Mizo-Kuki-Chin),Kuki,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1612,Hani,,23,103,hani1248,hni,,Hani,Sino-Tibetan,,,,Lolo-Burmese,Loloish,Southern Loloish,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1613,Hanunóo,,12.33,121.25,hanu1241,hnn,,Hanunóo,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
1614,Hoava,,-8.08,157.5,hoav1238,hoa,,Hoava,Austronesian,,,,Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso-Melanesian linkage,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
1615,Ho,,22,86,hooo1248,hoc,3311,Ho,Austroasiatic,,,,Munda,,,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
1616,Holoholo,,-5.17,29.92,holo1240,hoo,,Holoholo,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1617,Hre,,14.67,108.67,hree1244,hre,7101,Hre,Austroasiatic,,,,Eastern Mon-Khmer,Bahnaric,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1618,Harsusi,,20,56.5,hars1241,hss,,Harsusi,Semitic,,,Afroasiatic,West Semitic,Southern (West Semitic),Ethiopean,,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
1619,Huitoto (Minica),,-0.33,-74,mini1256,hto,,Huitoto (Minica),Witotoan,Huitotoan,,"Boran-Huitotoan, Boran-Witotoan",,,,,,,,,not hg,South America,S America,NE South America,Americas
1620,Huambisa,,-4,-78,huam1247,hub,2761; 2358,Huambisa,Jivaroan,,,,,,,,,,,,,South America,S America,NE South America,Americas
1621,Hupa,,41.08,-123.67,hupa1239,hup,6508; 2470; 3220; 5310; 2984; 2216,Hupa,Na-Dene,,,,Athabaskan,,,,,,,,hg,North America,W N America,California,Americas
1622,Tsat,,18.25,109.5,tsat1238,huq,3489; 3937; 6834,Tsat,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1623,Halkomelem,,49.5,-122.5,halk1245,hur,13291; 6733; 6556; 6194; 2203; 5274; 2542; 5764; 7133; 6749; 6265; 6882; 6700; 7105; 6427,"Halkomelem, Chiliwack, Cowichan, Musqueam, Nanaimo",Salishan,,,,Coast Salish,Central Coast Salish,South Georgia,,,,,,hg,North America,W N America,Alaska-Oregon,Americas
1624,Huitoto (Murui),,-1,-73.5,muru1274,huu,,"Witoto (Murui),Huitoto (Murui)",Witotoan,Huitotoan,,"Boran-Huitotoan, Boran-Witotoan",,,,,,,,,not hg,South America,S America,NE South America,Americas
1625,Huave (San Mateo del Mar),,16.22,-95,sanm1287,huv,3891; 127,Huave (San Mateo del Mar),Huave,,,,,,,,,,,,,North America,C America,Mesoamerica,Americas
1626,Huitoto (Muinane),,-2.42,-71,nupo1240,hux,,Huitoto (Muinane),Witotoan,Huitotoan,,"Boran-Huitotoan, Boran-Witotoan",,,,,,,,,not hg,South America,S America,NE South America,Americas
1627,Sawu,,-11.5,121.92,sabu1255,hvn,,Sawu,Austronesian,,,,Malayo-Polynesian,Central Malayo-Polynesian non-clade,,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
1628,Hawaiian,,19.58,-155.5,hawa1245,haw,6242; 6122; 6275; 2158,Hawaiian,Austronesian,,,,Malayo-Polynesian,Oceanic,Central Pacific,Eastern Fijian-Polynesian linkage,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
1629,Iaai,,-20.42,166.58,iaai1238,iai,2641; 3888,"Iai, Yai, Iaai",Austronesian,,,,Malayo-Polynesian,Oceanic,Southern Oceanic linkage,Southern Melanesian,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
1630,Iatmul,,-4.25,143.25,iatm1242,ian,,Iatmul,Sepik,,,,Middle Sepik (Ndu),,,,,,,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
1631,Iban,,2,112,iban1264,iba,3283,Iban,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1632,Ibibio,,5.25,7.83,ibib1240,ibb,6534; 6027; 5637; 5927; 5985; 5499; 5965; 5924,Ibibio,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Cross River,,,,,,,,,Africa,Africa,African Savannah,Africa
1633,Iwaidja,,-11.5,132.67,iwai1244,ibd,2809; 3513,Iwaidja,Iwaidjan,,,,,,,,,,,,hg,Australia,Australia,N Australia,Pacific
1634,Ibanag,,17.5,121.67,iban1267,ibg,,Ibanag,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
1635,Sign Language Icelandic,,65,-18,icel1236,icl,,Sign Language Icelandic,Sign Language Icelandic,,,,,,,,,,,signed,,Eurasia,W and SW Eurasia,Europe,Eurasia
1636,Idoma,,6.92,7.5,idom1241,idu,,Idoma,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Idomoid,,,,,,,,,Africa,Africa,African Savannah,Africa
1637,Ifugao (Batad),,16.83,121.08,bata1298,ifb,,Ifugao (Batad),Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
1638,Ifumu,,-3.67,15.33,teke1274,ifm,,"Ifumu, Telke",Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1639,Ebira,,8.17,7,ebir1243,igb,,Ebira,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Nupoid,,,,,,,,,Africa,Africa,African Savannah,Africa
1640,Igede,,7,8.17,iged1239,ige,5722; 5998,Igede,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Idomoid,,,,,,,,,Africa,Africa,African Savannah,Africa
1641,Ignaciano,,-15.17,-65.42,igna1246,ign,3664,"Ignaciano, Mojo, Moxo",Arawakan,,,,Bolivian,,,,,,,,,South America,S America,NE South America,Americas
1642,Iha,,-2.92,132.25,ihaa1241,ihp,,Iha,West Bomberai,,Trans New Guinea,,,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
1643,Ila,,-15.58,26.5,ilaa1246,ilb,,Ila Tonga,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1644,Ilocano,,16,121,ilok1237,ilo,2924; 4072; 5536,"Ilocano, Ilokano",Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
1645,Anamuxra,,-4.67,145,anam1248,imi,6697; 13387,Anamuxra,Madang,,Trans New Guinea,,Kalamic-South Adelbert,South Adelbert,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
1646,Inga,,1,-77,inga1252,inb,5451,Inga,Quechuan,,,Quechumaran (Andean),,,,,,,,,,South America,S America,Andean,Americas
1647,Degexit'an,,62,-160,dege1248,ing,6062,Degexit'an,Na-Dene,,,,Athabaskan,,,,,,,,hg,North America,W N America,Alaska-Oregon,Americas
1648,Sign Language Indo-Pakistani (Indian dialects),,24,80,indi1237,ins,,Sign Language Indo-Pakistani (Indian dialects),Sign Language Indo-Pakistani (Indian dialects),,,,,,,,,,,signed,,Eurasia,S/SE Asia,Indic,Eurasia
1649,Oto,,40.5,-96,iowa1245,iow,,Oto,Siouan,,,,,,,,,,,,,North America,E N America,Basin and Plains,Americas
1650,Iquito,,-3.25,-74,iqui1243,iqu,2376,Iquito,Zaparoan,,,,,,,,,,,,not hg,South America,S America,NE South America,Americas
1651,Irarutu,,-3,133.5,irar1238,irh,,Irarutu,Austronesian,,,,Malayo-Polynesian,South Halmahera-Western New Guinea (SHWNG),,,,,,,,Eurasia,NG and Oceania,N Coast New Guinea,Pacific
1652,Isnag,,18.25,121,isna1241,isd,,Isnag,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
1653,Sign Language Italian,,42,13,ital1275,ise,,Sign Language Italian,Sign Language Italian,,,,,,,,,,,signed,,Eurasia,W and SW Eurasia,Europe,Eurasia
1654,Sign Language Irish,,53.5,-7.5,iris1235,isg,,Sign Language Irish,Sign Language Irish,,,,,,,,,,,signed,,Eurasia,W and SW Eurasia,Europe,Eurasia
1655,Nkem,,6.58,8.58,nkem1242,isi,,"Nkem, Nkem-Nkum",Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,,,,,,,,,Africa,Africa,African Savannah,Africa
1656,Sign Language Israeli,,32,34.83,isra1236,isr,6472,Sign Language Israeli,Sign Language Israeli,,,,,,,,,,,signed,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
1657,Isoko,,5.5,6.25,isok1239,iso,5782; 6029,Isoko,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Edoid,,,,,,,,,Africa,Africa,African Savannah,Africa
1658,Isekiri,,5.67,5.5,isek1239,its,6048,Isekiri,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Yoruboid,,,,,,,,,Africa,Africa,African Savannah,Africa
1659,Itawis,,17.75,121.5,itaw1240,itv,,Itawis,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
1660,Itzaj,,17,-89.83,itza1241,itz,6444; 6896; 5419; 6100,"Itzaj, Itza",Mayan,,,,Yucatecan,,,,,,,,,North America,C America,Mesoamerica,Americas
1661,Mien,,25,111,iumi1238,ium,5513; 5515; 2708,Mien,Miao-Yao,Hmong-Mien,,,,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1662,Ivatan,,20.5,122,ivat1242,ivv,,Ivatan,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
1663,Iwam,,-4.33,142,iwam1256,iwm,,Iwam,Sepik,,,,Iwamic,,,,,,,,not hg,Pacific,NG and Oceania,Interior New Guinea,Pacific
1664,Ixcatec,,17.83,-97.17,ixca1245,ixc,,Ixcatec,Otomanguean,,,,Popolocan,,,,,,,,,North America,C America,Mesoamerica,Americas
1665,Ixil,,15.5,-91,ixil1251,ixl,,Ixil,Mayan,,,,Quichean-Mamean (Eastern Maya),Mamean,,,,,,,,North America,C America,Mesoamerica,Americas
1666,Izhor,,59,29,ingr1248,izh,,"Izhor, Ingrian",Uralic,,,Indo-Uralic,Finno-Ugric,Finno-Permian,Finno-Volgaic,Finno-Saamic,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
1667,Izi,,6.33,8,izie1238,izi,,Izi,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Igboid,,,,,,,,,Africa,Africa,African Savannah,Africa
1668,Jamamadi,,-7.5,-67,jama1261,jaa,,Jamamadi,Arawan,Arauan,,,,,,,,,,,not hg,South America,S America,NE South America,Americas
1669,Jabêm,,-6.58,147.78,yabe1254,jae,2611; 2741,"Yabem, Yabim, Jabêm",Austronesian,,,,Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,,,,,,Eurasia,NG and Oceania,N Coast New Guinea,Pacific
1670,Jamaican Creole,,18.17,-77.25,jama1262,jam,,Jamaican Creole,Jamaican Creole,,,,,,,,creole,,,,,North America,C America,Mesoamerica,Americas
1671,Javanese,,-7,111,java1254,jav,2699; 3913; 3914; 6398; 6824; 4079; 2441; 6787; 2701; 2738; 3916; 3915; 6837; 5767; 6305; 3926; 6801; 2818; 3912; 5530; 3277; 7145,Javanese,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1672,Yaqay,,-6.58,139.25,yaqa1246,jaq,,Yaqay,Marind,,Trans New Guinea,,,,,,,,,,hg,Pacific,NG and Oceania,S New Guinea,Pacific
1673,Jarawa (Nigeria),,9.5,10.5,jara1263,jar,,Jarawa (Nigeria),Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,,,,,,,,,Africa,Africa,African Savannah,Africa
1674,Arandai,,-2.08,133,aran1237,jbj,,Arandai,Marind,,Trans New Guinea,,,,,,,,,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
1675,Jabutí,,-12.25,-62.25,djeo1235,jbt,3647,Jabutí,Macro-Ge,,,,Jabutí,,,,,,,,hg,South America,S America,NE South America,Americas
1676,Jukun,,6.92,10.42,juku1254,jbu,,Jukun,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Platoid,,,,,,,,,Africa,Africa,African Savannah,Africa
1677,Jebero,,-5.42,-76.5,jebe1250,jeb,2343,Jebero,Cahuapanan,,,,,,,,,,,,not hg,South America,S America,NE South America,Americas
1678,Jeh,,15.17,107.83,jehh1245,jeh,7084; 7092; 7085; 7091,Jeh,Austroasiatic,,,,Eastern Mon-Khmer,Bahnaric,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1679,Yei,,-7.92,140.92,yeii1239,jei,,Yei,Morehead and Upper Maro Rivers,,,,,,,,,,,,,Pacific,NG and Oceania,S New Guinea,Pacific
1680,Yelmek,,-7.67,139.17,yelm1242,jel,,Yelmek,Bulaka,Bulaka River,,South Central Papuan,,,,,,,,,not hg,Pacific,NG and Oceania,S New Guinea,Pacific
1681,Manem,,-3,140.83,mane1266,jet,,Manem,Border,,,,Waris,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
1682,Jahai,,5.75,101.5,jeha1242,jhi,13230; 6222,Jahai,Austroasiatic,,,,Southern Mon-Khmer,Aslian,Jehaic,,,,,,hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1683,Tol,,14.67,-87,toll1241,jic,7258; 7236,Tol,Jicaquean,Tol,,,,,,,,,,,,North America,C America,Mesoamerica,Americas
1684,Youle Jinuo,,22,101,youl1235,jiu,,"Jino, Chino",Sino-Tibetan,,,,Lolo-Burmese,Loloish,Central Loloish,,,,,,hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1685,Yamdena,,-7.5,131.5,yamd1240,jmd,,Yamdena,Austronesian,,,,Malayo-Polynesian,Central Malayo-Polynesian non-clade,,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
1686,Zhang-Zhung,,31.58,78.42,jang1254,jna,,Zhang-Zhung,Sino-Tibetan,,,,West Himalayish,,,,,Himalaya,,,,Eurasia,S/SE Asia,Indic,Eurasia
1687,Yemsa,,7.83,37.33,yems1235,jnj,4054,Yemsa,Omotic,,,Afroasiatic,,,,,,,,,,Africa,Africa,Greater Abyssinia,Africa
1688,Japreria,,10.5,-73,japr1238,jru,,Japreria,Cariban,Carib,,,,,,,,,,,,South America,S America,NE South America,Americas
1689,Sign Language Japanese,,36,139,japa1238,jsl,,"Nihon Shuwa,Sign Language Japanese",Sign Language Japanese,,,,,,,,,,true,signed,,Eurasia,N-C Asia,N Coast Asia,Eurasia
1690,Jurchen,,47,130,jurc1239,juc,3605; 4022,Jurchen,Tungusic,,,Altaic,Southern Tungusic,,,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
1691,Juang,,21.33,86,juan1238,jun,2999; 3705; 3312; 13573,Juang,Austroasiatic,,,,Munda,Southern Munda,,,,,,,hg,Eurasia,S/SE Asia,Indic,Eurasia
1692,Hup,,0.17,-69.25,hupd1244,jup,7127; 13266,Hupda,Nadahup,"Nadahup, Makú, Makúan, Vaupés-Japura, Uaupés-Japura",,,,,,,,,,,hg,South America,S America,NE South America,Americas
1693,Jurúna,,-5,-54.5,juru1256,jur,,"Djudjá, Iuruna, Jaruna, Jurna, Juruna, Jurúna, Yudja, Yudjá, Yudya, Yuruna, Yurúna",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
1694,Jiarong,,31.5,102,japh1234,,3186; 13470; 3487; 3187; 13558,"Jiarong, Gyarong, rGyarong, Japhug",Sino-Tibetan,,,,Qiangic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1695,Karakalpak,,43,60,kara1467,kaa,,Karakalpak,Turkic,,,Altaic,Common Turkic,Kipchak (Northwest Turkic),,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
1696,Chaga,,-3,37,chag1250,,5885; 5382; 5609; 5526; 2254; 6712,"Chaga, Chagga",Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
1697,Kara (Central African Republic),,10,23,kara1482,kah,,Kara (Central African Republic),Bongo-Bagirmi,,,Central Sudanic,,,,,,,,,,Africa,Africa,African Savannah,Africa
1698,Kalapuya,,44.5,-123,kala1400,kyl,6886,Kalapuya,Takelma-Kalapuyan,,,,,,,,,,,,hg,North America,W N America,Alaska-Oregon,Americas
