LID,Glottocode,Language,CaseMarkerMorphemeType,TenseMarkerMorphemeType,NegationMarkerMorphemeType,NounPluralMarkerMorphemeType,CaseMarkerIsPersonPortmanteau,TenseMarkerIsPersonPortmanteau,NegationMarkerIsPersonPortmanteau,NounPluralMarkerIsPersonPortmanteau,CaseMarkerHostRestriction,TenseMarkerHostRestriction,NegationMarkerHostRestriction,NounPluralMarkerHostRestriction,CaseMarkerFusion,TenseMarkerFusion,NegationMarkerFusion,NounPluralMarkerFusion,CaseMarkerFusionBinned6,TenseMarkerFusionBinned6,NegationMarkerFusionBinned6,NounPluralMarkerFusionBinned6,CaseMarkerFusionIsIsolating,TenseMarkerFusionIsIsolating,NegationMarkerFusionIsIsolating,NounPluralMarkerFusionIsIsolating,CaseMarkerFusionIsNonlinear,TenseMarkerFusionIsNonlinear,NegationMarkerFusionIsNonlinear,NounPluralMarkerFusionIsNonlinear,CaseMarkerFusionIsReduplicative,TenseMarkerFusionIsReduplicative,NegationMarkerFusionIsReduplicative,NounPluralMarkerFusionIsReduplicative,CaseMarkerFusionIsTonal,TenseMarkerFusionIsTonal,NegationMarkerFusionIsTonal,NounPluralMarkerFusionIsTonal,CaseMarkerStemFlexivity,TenseMarkerStemFlexivity,NegationMarkerStemFlexivity,NounPluralMarkerStemFlexivity,CaseMarkerFormativeFlexivity,TenseMarkerFormativeFlexivity,NegationMarkerFormativeFlexivity,NounPluralMarkerFormativeFlexivity,CaseMarkerPosition,TenseMarkerPosition,NegationMarkerPosition,NounPluralMarkerPosition,CaseMarkerPositionBinned4,TenseMarkerPositionBinned4,NegationMarkerPositionBinned4,NounPluralMarkerPositionBinned4,CaseMarkerPositionBinned5,TenseMarkerPositionBinned5,NegationMarkerPositionBinned5,NounPluralMarkerPositionBinned5,CaseMarkerHasPreposedExponent,TenseMarkerHasPreposedExponent,NegationMarkerHasPreposedExponent,NounPluralMarkerHasPreposedExponent,CaseMarkerHasPreposedDefaultExponent,TenseMarkerHasPreposedDefaultExponent,NegationMarkerHasPreposedDefaultExponent,NounPluralMarkerHasPreposedDefaultExponent,CaseMarkerHasPostposedExponent,TenseMarkerHasPostposedExponent,NegationMarkerHasPostposedExponent,NounPluralMarkerHasPostposedExponent,CaseMarkerHasMultipleExponents,TenseMarkerHasMultipleExponents,NegationMarkerHasMultipleExponents,NounPluralMarkerHasMultipleExponents,CaseMarkerHasMultipleDefaultExponents,TenseMarkerHasMultipleDefaultExponents,NegationMarkerHasMultipleDefaultExponents,NounPluralMarkerHasMultipleDefaultExponents,CaseMarkerBehavior,TenseMarkerBehavior,NegationMarkerBehavior,NounPluralMarkerBehavior,CaseMarkerBehaviorBinned4,TenseMarkerBehaviorBinned4,NegationMarkerBehaviorBinned4,NounPluralMarkerBehaviorBinned4,CaseMarkerBehaviorIsSpreading,TenseMarkerBehaviorIsSpreading,NegationMarkerBehaviorIsSpreading,NounPluralMarkerBehaviorIsSpreading,CaseMarkerExpressedCategoriesCount,TenseMarkerExpressedCategoriesCount,NegationMarkerExpressedCategoriesCount,NounPluralMarkerExpressedCategoriesCount,CaseMarkerExpressesMultipleCategories,TenseMarkerExpressesMultipleCategories,NegationMarkerExpressesMultipleCategories,NounPluralMarkerExpressesMultipleCategories
363,take1257,Takelma,,,,,FALSE,,FALSE,FALSE,restricted,,restricted,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,none,,,,,,,,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,0,,1,1,FALSE,,FALSE,FALSE
379,tlin1245,Tlingit,formative,formative,,formative,FALSE,FALSE,,FALSE,,,,,concatenative,concatenative,,concatenative,concatenative,concatenative,,concatenative,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,post,prae,,post,post,prae,,post,post,prae,,post,FALSE,TRUE,,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,inert,,,,,,,,FALSE,1,1,,1,FALSE,FALSE,,FALSE
51,chim1301,Chimariko,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,cat-based,,,,circum (post),,,,in/simul,,,,simul,,,,FALSE,,,,FALSE,,,,FALSE,,,,TRUE,,,,TRUE,,,,inert,,,,,,,,FALSE,,0,,1,0,FALSE,,FALSE,FALSE
63,kumi1248,Diegueño,formative,,PoSWd,formative,FALSE,,FALSE,FALSE,restricted,,,restricted,concatenative,,isolating,concatenative_or_ablaut,concatenative,,isolating,concatenative,FALSE,,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,,,none,,,lex-based,post,,,in,post,,,in/simul,post,,,in,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,,FALSE,,,FALSE,FALSE,,,FALSE,inert,,,,,,,,FALSE,,,,1,,1,1,FALSE,,FALSE,FALSE
72,east2545,Pomo (Eastern),formative,,PoSWd,formative,FALSE,,FALSE,FALSE,semi-restricted,,restricted,,concatenative_or_suppletive,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,none,,none,,none,,none,,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
168,nort2952,Maidu (Northeast),formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,none,,none,,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
409,wint1259,Wintu,formative,,,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,concatenative,,isolating_then_concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,lex-based,,,,post,,circum,,post,,in/simul,,post,,simul,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,TRUE,,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,0,FALSE,,FALSE,FALSE
418,yoku1256,Yokuts (Yawelmani),formative,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,isolating,concatenative_or_ablaut,concatenative,,isolating,concatenative,FALSE,,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,none,,none,,none,lex-based,post,,prae,in/post,post,,prae,split,post,,prae,split,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,initial,,,,initial,,,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
342,teni1238,Sahaptin,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE
429,zuni1245,Zuni,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative_or_suppletive,,isolating_then_concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,both,,,,circum,post,,,in/simul,post,,,simul,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,on head and initial,,,,initial,,,,FALSE,,2,,1,1,TRUE,,FALSE,FALSE
27,atak1252,Atakapa,,formative,,,FALSE,FALSE,,FALSE,restricted,,,restricted,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,1,1,,0,FALSE,FALSE,,FALSE
53,chit1248,Chitimacha,,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,lex-based,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
202,natc1249,Natchez,,,,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE
349,sene1264,Seneca,,,formative,,,,FALSE,FALSE,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,1,1,,,FALSE,FALSE
377,timu1245,Timucua,,,,,,,FALSE,FALSE,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,0,1,,,FALSE,FALSE
382,tonk1249,Tonkawa,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,,,none,,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
386,tuni1252,Tunica,,,formative,,FALSE,FALSE,FALSE,FALSE,restricted,restricted,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,lex-based,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,0,0,1,1,FALSE,FALSE,FALSE,FALSE
50,chic1272,Chichimec,,,,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,,,,FALSE
365,pure1242,Tarascan,formative,formative,PoSWd,formative,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,restricted,concatenative,concatenative,isolating,concatenative,concatenative,concatenative,isolating,concatenative,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,,,,none,,,,post,post,prae,post,post,post,prae,post,post,post,prae,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,final,inert,initial,,final,,initial,,FALSE,FALSE,FALSE,,1,1,1,1,FALSE,FALSE,FALSE,FALSE
372,hueh1236,Tepehua (Huehuetla),,formative,,,,FALSE,,FALSE,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,post,,post,,post,,post,,post,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,,,,,1,,1,,FALSE,,FALSE
388,tzut1248,Tzutujil,,,formative,formative,FALSE,,FALSE,,restricted,,restricted,restricted,,,isolating,concatenative,,,isolating,concatenative,,,TRUE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,none,,,,none,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,initial,,,,initial,,,,FALSE,,0,,1,,FALSE,,FALSE,
45,cash1254,Cashinahua,formative,,,,FALSE,,,FALSE,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,post,post,,,post,post,,,post,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,final,,,,final,,,,FALSE,,,,1,,,1,FALSE,,,FALSE
599,chay1248,Chayahuita,,,,,,,,,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,cat-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,hual1241,Quechua (Huallaga),formative,,formative,,FALSE,,FALSE,FALSE,restricted,,unrestricted,,concatenative,,isolating_then_concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,none,,,,post,,circum (post),post,post,,in/simul,post,post,,simul,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,,,inert,,,,,,,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
92,puel1244,Gününa-Küne,,,,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE
71,dyir1250,Dyirbal,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,isolating,reduplicative,concatenative,,isolating,reduplicative,FALSE,,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,,,none,,,,none,,post,,prae,,post,,prae,,post,,prae,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,inert,inert,,,,,,,FALSE,FALSE,1,,1,1,FALSE,,FALSE,FALSE
318,nung1290,Nunggubuyu,,,,,FALSE,,FALSE,FALSE,restricted,,,,,,isolating,reduplicative,,,isolating,reduplicative,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,,,,,,lex-based,,,prae,prae,,,prae,prae,,,prae,prae,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,1,,0,0,FALSE,,FALSE,FALSE
166,luis1253,Luiseño,,,,formative,,,FALSE,FALSE,,,,restricted,,,isolating,concatenative_and_reduplicative,,,isolating,concatenative,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,,lex-based,,,,,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,spreading,,,,spreading,,,,TRUE,,,0,1,,,FALSE,FALSE
540,khas1269,Khasi,formative,,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,,isolating,isolating,concatenative_then_isolating,isolating,isolating,isolating,concatenative,isolating,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,,none,,none,,cat-based,,prae,prae,simul (prae),prae,prae,prae,in/simul,prae,prae,prae,simul,prae,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,initial,initial,inert,,initial,initial,,,FALSE,FALSE,FALSE,,1,1,1,2,FALSE,FALSE,FALSE,TRUE
12,ainu1240,Ainu,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,initial,,,,initial,,,,FALSE,,1,,1,0,FALSE,,FALSE,FALSE
422,yuch1247,Yuchi,,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,lex-based,,post,prae,post,,post,prae,post,,post,prae,post,,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,final,initial,,,final,initial,,,FALSE,FALSE,,0,1,1,2,FALSE,FALSE,FALSE,TRUE
148,kung1261,!Kung,,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,lex-based,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,initial,,,,initial,,,,FALSE,,0,,1,1,FALSE,,FALSE,FALSE
385,shos1248,Tümpisa Shoshone,formative,,formative,formative,FALSE,,FALSE,FALSE,semi-restricted,,restricted,,concatenative,,isolating_then_concatenative,concatenative_and_reduplicative,concatenative,,concatenative,concatenative,FALSE,,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,none,,lex-based,,none,lex-based,post,,circum (W),post,post,,,post,post,,,post,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,,,initial,inert,,,initial,,,,FALSE,FALSE,1,,1,2,FALSE,,FALSE,TRUE
69,nubi1251,Nubian (Dongolese),formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,restricted,,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,cat-based,,post,post,post,post,post,post,post,post,post,post,post,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,inert,,,,,,,,FALSE,,1,1,1,1,FALSE,FALSE,FALSE,FALSE
127,qawa1238,Kawesqar,,,,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE
178,mari1424,Marrithiyel,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,concatenative,,isolating,concatenative,concatenative,,isolating,concatenative,FALSE,,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,none,cat-based,none,,none,,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,2,1,FALSE,,TRUE,FALSE
193,east2379,Mparntwe Arrernte,formative,formative,formative,,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,restricted,concatenative_or_suppletive,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,none,,,,none,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,final,inert,inert,,final,,,,FALSE,FALSE,FALSE,,1,1,1,0,FALSE,FALSE,FALSE,FALSE
329,paum1247,Paumarí,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,none,,cat-based,,post,,prae/post,,post,,split,,post,,split,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,0,FALSE,,FALSE,FALSE
81,furr1244,Fur,,,formative,formative,,,FALSE,FALSE,,,restricted,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,lex-based,,,none,lex-based,,,circum,post,,,in/simul,post,,,simul,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,inert,,,,,,,,FALSE,,,,1,1,,,FALSE,FALSE
111,ikkk1242,Ik,,,,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE
649,jeri1242,Jeli,,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,restricted,restricted,,,isolating,isolating,concatenative,,isolating,isolating,concatenative,,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,,,,,,post,post,post,,post,post,post,,post,post,post,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,initial,inert,final,,initial,,final,,FALSE,FALSE,FALSE,0,1,1,1,FALSE,FALSE,FALSE,FALSE
567,ship1254,Shipibo-Konibo,formative,,formative,formative,FALSE,,FALSE,FALSE,,,restricted,,concatenative,,concatenative,concatenative,concatenative,,concatenative,concatenative,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,none,,,,none,,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,1,,1,1,FALSE,,FALSE,FALSE
654,nisg1240,Nisgha,,,,formative,FALSE,,,FALSE,restricted,,,,,,,reduplicative,,,,reduplicative,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,,,,,,,,,prae,,,,prae,,,,prae,FALSE,,,TRUE,FALSE,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,1,,,1,FALSE,,,FALSE
653,xooo1239,!Xõo,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE
406,wash1253,Washo,,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,semi-restricted,,,concatenative,reduplicative,,,concatenative,reduplicative,,,FALSE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,none,,,,none,,,,post,in,,,post,in/simul,,,post,in,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,0,,1,1,FALSE,,FALSE,FALSE
634,saur1249,Malto,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,restricted,restricted,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,lex-based,none,,,none,cat-based,,post,post,post,post,post,post,post,post,post,post,post,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,1,1,1,2,FALSE,FALSE,FALSE,TRUE
519,brib1243,Bribri,,,formative,formative,,,FALSE,FALSE,,,restricted,restricted,,,isolating,concatenative,,,isolating,concatenative,,,TRUE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,initial,,,,initial,,,,FALSE,,,,1,1,,,FALSE,FALSE
650,dogo1299,Dogon,,,formative,formative,,,FALSE,FALSE,,,restricted,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,final,,,,final,,,FALSE,FALSE,,,4,1,,,TRUE,FALSE
534,iraq1241,Iraqw,formative,,,formative,FALSE,,,FALSE,restricted,,,,concatenative,,,concatenative,concatenative,,,concatenative,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,none,,,,lex-based,,,lex-based,post,,,post,post,,,post,post,,,post,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,inert,,,inert,,,,,FALSE,,,FALSE,1,,,2,FALSE,,,TRUE
