"LID","AUTOTYPLabel","Behavior.binned4","Behavior.spreading.Presence","Behavior","Coexponence.CaseNumber.Presence","Coexponence.CaseReference.Presence","Domain","Exemplar","Polyexponence.Presence","Exponence.n","Exponence","Flexivity.Presence","FlexivityFormative","Form","Fusion.binned6","Fusion","Fusion.isolating.Presence","Fusion.nonlinear.Presence","Fusion.reduplicative.Presence","Fusion.tonal.Presence","FlexivityLexical.Presence","Locus.binned6","Locus","Locus.binned5","HostRestrictions.binned.restricted","MorphemeType","MorphemeType.Word.Presence","PersonPortmanteau.Presence","Placement","Position.post.Presence","Position.binned4","Position","Position.binned5","Position.pre.Presence.v1","Position.pre.Presence.v2","Position.simul.Presence.v1","Position.simul.Presence.v2","HostRestrictions","Slot","SourceOfMarking","FlexivityStem","OppositionWithZero.Presence","HostMacroCat","HostType","HostCat"
84,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,,,,,,,,,,,,,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
3252,"AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",,,"pi- 2plS/A","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","assign",,FALSE,"verbal","terminal","V"
1772,"ABS",,,,,,"#ANY#",,FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
9,"NEG",,,,,,"#ANY#","NEG",,0,,,,,"isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,,,,,,,,,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,,,,,,,,"#ANY#"
7,"PAST",,,,,,"#ANY#","TAM",FALSE,1,"TAM",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,"#ANY#"
582,"<none>",,,,,,"#ANY#","CASE",,0,"n/a",,,,,"n/a",,"NA",,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
2544,"O-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",,,"1s (ji)ñ-, 2s (ju)m- 3s ∅-, 1p (ji)ch-, 2p jam-, 3p ja-","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted",,,,,"verbal","terminal","V"
14,"AGR",,,,,,"verbal",,,0,,,,"various suffixes","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"agree",,,"verbal","terminal","V"
26,"NOM",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"n/a","<n.a.>","n/a","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
22,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"lex-based","nî-/nı- ‘2sS/A’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"H","H","H","restricted","formative",FALSE,FALSE,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","agree",,FALSE,"verbal","terminal","V"
40,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
59,"AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",,,"-n ‘1/2s’ (sl. 5)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,FALSE,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","5","agree",,TRUE,"verbal","terminal","V"
2308,"<none>",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
71,"DAT","final",FALSE,"final",,,"#ANY#",,,0,,,,"-gu","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
1693,,,,,,,"#ANY#",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#ANY#"
411,"<none>",,,,,,"#ANY#","CASE",,0,"n/a",,,"zero",,"n/a",,"NA",,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
2943,"<none>",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
118,"<none>",,,,,,"#ANY#","Noun Plural",,0,,,,,,,,,,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
2929,"ACC",,,,,,"nominal",,FALSE,1,"Role",,,"-(n)i","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign",,,"nominal","terminal","Pro"
179,"Possessive suffix",,FALSE,"inert",,,"#ANY#",,FALSE,1,"Person",,,,,,,,,,,"H","H","H",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,"agree",,,,,"#ANY#"
367,"BUT",,,,,,"#ANY#",,,0,,,,"-na",,,,,,,,,,,,"formative",FALSE,,,,,,,,,,,,,,,,,,"#ANY#"
129,"PAST PFV",,,,,,"#ANY#","TAM",TRUE,3,"Gender;Number;TA",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,FALSE,"split","in/prae","split",TRUE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
2265,"AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",,,"o- 3S/A","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","assign",,FALSE,"verbal","terminal","V"
2564,"<none>",,,,,,"#ANY#",,FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
379,"PLURAL",,FALSE,"inert",,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
932,"AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",,,"o- 3A","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","assign",,TRUE,"verbal","terminal","V"
2865,"AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",,,"-cu ‘1dEXCL.S/A’(sl 1)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree",,TRUE,"verbal","terminal","V"
642,"<none>",,,,,,"#ANY#","CASE",,0,"n/a",,,"zero",,"n/a",,"NA",,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
3024,"DOM",,,,FALSE,FALSE,"nominal","CASE",FALSE,1,"Role",,,"a(n)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D","restricted","PoSWd",TRUE,,,,,,,,,,,"restricted",,"assign",,,"nominal","phrasal","NP"
68,,,,,,,"#ANY#",,FALSE,1,"Role",,,,,,,,,,,"H","H","H",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
49,"CVB",,,,,,"#ANY#",,,0,,,,"-lie, -cha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#ANY#"
1763,"ABL",,,,,,"nominal",,FALSE,1,"Role",,,"-deŋ/-daŋ, -teŋ/-taŋ","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D","(partially) unrestricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted",,"assign",,,"nominal","terminal","N,Pro"
434,"ABS",,,,,,"#ANY#",,FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
2831,"NOM","spreading",TRUE,"spreading",,,"nominal",,FALSE,1,"Role",TRUE,"lex-based","-ος (MASC/FEM.sg), -ω (MASC/FEM.du), -οι (MASC/FEM.pl), -ον (NEU.sg), -ω (NEU.du), -α (NEU.pl) (these are the suffixes of the largest second declension class, the first and the third class have further suffixes)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"D","D","D","(partially) unrestricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted",,"assign",,,"nominal","terminal","Adj,N,Pro"
2929,"DIR",,,,,,"#ANY#",,TRUE,2,"Number;Role",,,"zero in SG, -ón in PL nouns, suppletive by pronouns",,"concatenative_or_suppletive",,,,,,"D","D","D",,"formative",FALSE,,,,,,,,,,,,,"assign",,,,,"#ANY#"
59,"AGR",,,,,,"verbal",,TRUE,4,"Direction;Number;Person;Role",,,"-aˑ- ’Pinanim’ (TI) /’SAP>3’ (TA) (sl. 2) TI: ‘_inanim’ (ii), TA: ‘DIR’ (Bickel 1994)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,TRUE,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","2","agree",,TRUE,"verbal","terminal","V"
3263,"S/A-AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",,,"ũ- ‘3 S/A-AGR’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,FALSE,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","agree",,FALSE,"verbal","terminal","V"
620,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,"isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
1740,"AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",,,"pende-/pene- 2plP/2plSp","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","assign",,FALSE,"verbal","terminal","V"
35,,,,,,,"#ANY#",,,0,,,,"-naa, -huŋ(go~do~cha), =cha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#ANY#"
2514,"NOM",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
2537,"DAT",,,,,,"#ANY#",,FALSE,1,"Role",,,"-ku/-ki","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,"assign",,,,,"#ANY#"
54,"AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",,,"2p hachi- (Class III)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,FALSE,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","agree",,TRUE,"verbal","terminal","V"
177,"NEG",,,,,,"verbal","NEG",FALSE,1,"Polarity",,,"ndà +  mài","isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,,"n/a","<n.a.>","n/a","restricted","formative",FALSE,,,FALSE,"in/simul","circum","simul",TRUE,TRUE,TRUE,TRUE,"restricted",,,,,"verbal","terminal","V"
400,"<none>",,,,,,"#ANY#","Noun Plural",,0,,,,,,,,,,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
842,"Preposition",,,,,,"#ANY#",,FALSE,1,"Role",,,"ila","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D",,"formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,,,"assign",,,,,"#ANY#"
2935,"NOM",,,,,,"#ANY#",,,0,,,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
388,"<none>",,,,,,"#ANY#","CASE",,0,"n/a",,,"zero",,"n/a",,"NA",,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
614,"NOM",,,,,,"#ANY#",,FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
2761,"OBL",,,,,,"nominal",,TRUE,4,"Gender;Number;Person;Role",,,"1sgOBL mon / můn / mo- (with postpositions), 2sgOBL tu/ta- / ti, 3sgOBL masc: way / day, 3sgOBL fem: im / dim","stem","suppletive",FALSE,"nonlinear","non-reduplicative",FALSE,,"D","D","D","restricted","formative",FALSE,,,,,,,,,,,"restricted",,"assign",,,"nominal","terminal","Pro-sg"
1067,"NOM",,,,,,"nominal",,FALSE,1,"Role",,,"zero (pronouns are either independent or bound as suffixes to the verb)",,,,,,,,"D","D","D","restricted","formative",FALSE,,,,,,,,,,,"restricted",,"assign",,,"nominal","terminal","N"
384,"POSS-INAL",,FALSE,"inert",,,"#ANY#",,TRUE,2,"Number;PossSem",,,"mai","isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,,"H","H","H",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
2882,"G-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"lex-based","=(y)asent/(y)asen ‘3pG’ (agreement per marker)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"H","H","H","restricted","formative",FALSE,FALSE,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","2","agree",,FALSE,"verbal","terminal","V"
844,"ACC",,,,,,"nominal",,FALSE,1,"Role",,,"suppletive with pronouns","stem","suppletive",FALSE,"nonlinear","non-reduplicative",FALSE,,"D","D","D","restricted","formative",FALSE,,,,,,,,,,,"restricted",,"assign",,,"nominal","terminal","Pro"
126,"Possessive suffix",,,,,,"nominal",,TRUE,2,"Number;Person",,,,,,,,,,,"D","D","D","restricted",,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,,,,"nominal","terminal","N_or_Pro"
1533,"NOM",,,,,,"#ANY#",,FALSE,1,"Person",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
120,,,,,,,"#ANY#",,FALSE,1,"Construct",,,,,,,,,,,"H","H","H",,,,,,,,,,,,,,,,,,,,,"#ANY#"
461,"<none>",,,,,,"#ANY#","CASE",,0,"n/a",,,"zero",,"n/a",,"NA",,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
2412,"DS",,,,,,"#ANY#",,,0,,,,"ta (irrealis), ma (realis), same subject - unmarked","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,,,,,,,,,,,,,,,,"#ANY#"
111,"NOM",,,,,,"nominal",,FALSE,1,"Role",,,"-a","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D","(partially) unrestricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted",,"assign",,,"nominal","terminal","N,Pro"
91,"NOM",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
78,"DOM",,,,FALSE,FALSE,"#ANY#","CASE",TRUE,2,"Number;Role",,,"-n, -t, or zero","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
125,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,,,,,,,,,,,,,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
649,"<none>",,,,,,"#ANY#","CASE",,0,"n/a",,,"zero",,"n/a",,"NA",,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
349,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,,,,,,,,,,,,,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
3269,"S-AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",,"none","2pl S/A-agreement (2>3): pe-",,,,,,,,,,,"restricted","formative",FALSE,FALSE,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","agree",,FALSE,"verbal","terminal","V"
2920,"ERG",,,,,,"nominal",,,0,,,,"-li  [N], suppletive [Pron/interrogative pron. 'who']","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign",,,"nominal","terminal","N_or_Pro"
665,"PLURAL",,FALSE,"inert",,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,TRUE,"split","in/post","split",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
113,"S/A-AGR",,,,,,"#ANY#",,TRUE,2,"Person;Role",,,"s- 3","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H",,"formative",FALSE,FALSE,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,,"-2","agree",,FALSE,,,"#ANY#"
667,"ERG",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"-ka","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,"assign",,,,,"#ANY#"
648,"<none>",,,,,,"#ANY#","CASE",,0,"n/a",,,"zero",,"n/a",,"NA",,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
568,"NOM",,,,,,"#ANY#",,FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
68,"ABS",,,,,,"#ANY#",,FALSE,1,"Role",,,"(zero)",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
38,,,,,,,"#ANY#",,,0,,,,,,,,,,,,"D","D","D",,,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,"agree",,,,,"#ANY#"
200,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
2951,"LOC",,,,,,"nominal",,FALSE,1,"Role",,,"bə̃ ‘diffuse LOC’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D","(partially) unrestricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted",,"assign",,,"nominal","terminal","N,Pro"
109,"GEN",,,,,,"nominal",,TRUE,2,"Number;Person",,,,,,,,,,,"D","D","D","restricted",,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,,,,"nominal","terminal","Pro"
421,"Genitive case",,FALSE,"inert",,,"nominal",,,0,,,,"Genitive case of personal pronouns.  Distinctive case form; also, the initial vowel of this case form is harmonic, identical to the final vowel of the head.",,,,,,,,"D","D","D","restricted","formative",FALSE,,,,,,,,,,,"restricted",,,,,"nominal","terminal","Pro"
173,"ALL",,,,,,"#ANY#",,FALSE,1,"Role",TRUE,"lex-based","-ɭama FEM&NEUT, -gaɭama MASC","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"D","D","D",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,"assign",,,,,"#ANY#"
193,"ABS",,,,,,"#ANY#",,FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
2939,"NOM",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
2544,"<none>",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
687,"PLURAL",,,,,,"nominal","Noun Plural",FALSE,1,"Number",TRUE,"lex-based",,"concatenative","concatenative_and_reduplicative",FALSE,"nonlinear","non-reduplicative",FALSE,TRUE,,,,"restricted","formative",FALSE,,,TRUE,"split","in/post","split",FALSE,FALSE,FALSE,FALSE,"restricted",,,,,"nominal","terminal","N-anim"
456,"PLURAL",,FALSE,"inert",,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
32,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,,,,,,,,,,,,,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
57,"NEG",,,,,,"#ANY#","NEG",FALSE,1,"Polarity",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
2591,"INSTR",,,,,,"nominal",,FALSE,1,"Role",,,"-pi","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D","restricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign",,,"nominal","phrasal","NP"
1277,"DAT",,,,,,"nominal",,,0,,,,"-mut","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,"(partially) unrestricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted",,,,,"nominal","terminal","N,Pro"
381,,,,,,,"#ANY#",,FALSE,1,"Construct",,,,,,,,,,,"H","H","H",,,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
87,,,,,,,"#ANY#",,,0,,,,"weil, wenn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#ANY#"
378,"<none>",,,,,,"#ANY#","CASE",,0,"n/a",,,"<none>",,"n/a",,"NA",,,,,,,"restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
2173,"ABS",,,,,,"#ANY#",,FALSE,1,"Role",,,"mutated form. the initial consonant mutates, such that some b>(m)B, other b remain b; some d>(n)dr, other d remain d; g remains g; t >d; k, x >g; f>v; s,c > z; some 0 > n; other 0 > g.","replacive","replacive",FALSE,"nonlinear","non-reduplicative",FALSE,,"D","D","D",,"formative",FALSE,,,,,,,,,,,,,,,,,,"#ANY#"
464,"PLURAL",,FALSE,"inert",,,"#ANY#","Noun Plural",TRUE,2,"Gender;Number",TRUE,"cat-based",,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
89,"FUT",,FALSE,"inert",,,"#ANY#","TAM",FALSE,1,"TAM",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"n/a","<n.a.>","n/a",,"formative",FALSE,,,,,,,,,,,,,,,,,,"#ANY#"
354,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",,,,,,,,,,,,,,,,,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
29,"NOM",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",,,"zero",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,"assign",,,,,"n/a"
2998,"AGR",,FALSE,"inert",,,"verbal",,TRUE,2,"Number;Role",,,"-ci ‘d’  (slot 2)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","2","agree",,TRUE,"verbal","terminal","V"
1335,"ALL",,,,,,"#ANY#",,FALSE,1,"Role",,,"-lil","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
89,"AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",,,"pe- 2plS/A","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","assign",,TRUE,"verbal","terminal","V"
637,"LOC",,,,,,"#ANY#",,FALSE,1,"Role",,,"-peʔ","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,"assign",,,,,"#ANY#"
467,"POSS-CLASS",,,,,,"#ANY#",,FALSE,1,"PossSem",,,"Four different possessive classifiers","isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,,"H","H","H",,"formative",FALSE,,,TRUE,"post","post (prae)","post",TRUE,FALSE,FALSE,FALSE,,,,,,,,"#ANY#"
2915,"OBL",,,,,,"#ANY#",,,0,,,,"-ev for plural nouns, -(ə)v or suppletive for pronouns","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"D","D","D",,"formative",FALSE,,,,,,,,,,,,,,,,,,"#ANY#"
